# generated by .xlsx-source/extract.py from itemdata on 2026-04-19
# schema: name|item_id|main_category|sub_category|description|max_count|is_high_grade|is_rare|item_rank|is_field_use
Electric Discharge Track|Electric Discharge Track|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Massive Hole|Massive Hole|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Excavated Hole|Excavated Hole|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Damp Scale|Damp Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Surface Protrusions|Surface Protrusions|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Magenta Venom|Magenta Venom|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Signs of Battle|Signs of Battle|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Scratch Marks|Scratch Marks|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Cleanly Sheared Stone|Cleanly Sheared Stone|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Honey Residue|Honey Residue|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Spilled Honey|Spilled Honey|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Signs of a Turf War|Signs of a Turf War|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Carapace Fragments|Carapace Fragments|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Silver Bladescale|Silver Bladescale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Embedded Bladescale|Embedded Bladescale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Oily Traces|Oily Traces|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Gouged Earth|Gouged Earth|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Dropped Charm|Dropped Charm|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A carved wooden charm. The shape resembles a howling Canyne.|1|False|False|IT_RANK_NONE|False
Sandship Toy|Sandship Toy|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A handmade toy resembling a sandship of Galyad. The sails can even be raised and lowered.|1|False|False|IT_RANK_NONE|False
Cast-Iron Chisel|Cast-Iron Chisel|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A chisel used for digging and excavating. Not even a Gravios could chip this extremely durable tool.|1|False|False|IT_RANK_NONE|False
Prismatic Crystal|Prismatic Crystal|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A crystal found in Tarkuan that glimmers like a rainbow. Though small, it shines with an elegant refinement.|1|False|False|IT_RANK_NONE|False
Worn Saddle|Worn Saddle|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A well-worn saddle found at a strange monster's feet. It looks like it may have been used to ride a Monstie.|999|False|False|IT_RANK_NONE|False
Love Letter to Galyad|Love Letter to Galyad|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A letter sent from Sheparden to Galyad. The bird carrying the letter must have strayed into Azuria.|999|False|False|IT_RANK_NONE|False
Love Letter to Sheparden|Love Letter to Sheparden|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A letter sent from Galyad to Sheparden. The passionate message has been written with such a heavy hand that it can be read without opening the letter.|999|False|False|IT_RANK_NONE|False
Gorgeous Necklace|Gorgeous Necklace|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A lavishly ornate necklace. The gold links and colorful gems dazzle the eye.|999|False|False|IT_RANK_NONE|False
Junk Pile Salvage|Junk Pile Salvage|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|Some junk from a mountain of clutter left in the Canalta Timberland by a certain Melynx.|10|False|False|IT_RANK_NONE|False
Chewed Feedbag|Chewed Feedbag|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A sack filled to the brim with Monstie food. Teeth marks have been imbedded by a Tobi-Kadachi that tried to get into it.|1|False|False|IT_RANK_NONE|False
Veloci-poo|Veloci-poo|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_NONE IT_SC_NONE|A Velocidrome Monstie raised by an old lady. It likes challenging people to footraces.|1|False|False|IT_RANK_NONE|False
Sucklebug|Sucklebug|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A sap-sucking insect that affixes itself to trees. Constant reproduction can eventually kill the food source.|999|False|False|IT_RANK_NONE|False
Witherweed|Witherweed|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A plant with thick roots that can grow in any environment. Crushing it yields a unique starchy paste.|999|False|False|IT_RANK_NONE|False
Garuga Stomach|Garuga Stomach|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|The stomach of a Yian Garuga. Even open flame can't burst this thick and flame-resistant flesh.|999|False|False|IT_RANK_NONE|False
Mellowcap|Mellowcap|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|Exudes a rich aroma when cooked and boasts great vitality. The host trees quickly whiten and wither.|999|False|False|IT_RANK_NONE|False
Ajarakan Gallbladder|Ajarakan Gallbladder|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|Contains flavors so bitter that just one bite will make one writhe. It is used as a medicine in some regions.|999|False|False|IT_RANK_NONE|False
Hoary Bone|Hoary Bone|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A monster bone weathered by the elements over countless years. When crushed and ingested, it will absorb toxins in the body.|999|False|False|IT_RANK_NONE|False
Magnamalo Chuck Roast|Magnamalo Chuck Roast|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|Chuck roast found beneath the Magnamalo's tough shell. This finely textured meat boasts a rich savoriness.|999|False|False|IT_RANK_NONE|False
Feral Aknosom Thigh|Feral Aknosom Thigh|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|The powerful legs of the Feral Aknosom are driven by this thigh muscle. Its chewy texture is part of the appeal.|999|False|False|IT_RANK_NONE|False
Almudron Tenderloin|Almudron Tenderloin|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|Meat found at the base of an Almudron's powerful tail. It has a subtle flavor without any harsh odors or greasiness.|999|False|False|IT_RANK_NONE|False
Molted Gumshell|Molted Gumshell|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|The thick and rugged hide found on the back of a Paolumu. Its texture is similar to that of hard rubber.|999|False|False|IT_RANK_NONE|False
Poignant Piquant|Poignant Piquant|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|An immensely hot spice that even spice merchants rarely recommend. The brain-melting heat makes one feel like their whole body has been engulfed in flame.|1|False|False|IT_RANK_NONE|False
Aged Royal Jelly|Aged Royal Jelly|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|Clumps of honey found between the front claws of an Arzuros. It is extremely nutritious and has a complex, rich sweetness.|999|False|False|IT_RANK_NONE|False
Lost Person Tracks 1|Lost Person Tracks 1|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A tool bag that may belong to the lost Sheparden resident. It suggests that the missing person tumbled down the mountain.|1|False|False|IT_RANK_NONE|False
Lost Person Tracks 2|Lost Person Tracks 2|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A decoration that may belong to the lost Sheparden resident. It suggests that the missing person is in one of Mt. Canalta's caves.|1|False|False|IT_RANK_NONE|False
Lost Person Tracks 3|Lost Person Tracks 3|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A decoration that may belong to the lost Sheparden resident. It suggests that the missing person is in one of Mt. Canalta's caves.|1|False|False|IT_RANK_NONE|False
Lost Person Tracks 4|Lost Person Tracks 4|IT_MC_VALUABLES|IT_SC_STORYS IT_SC_EVENT IT_SC_NONE|A decoration that may belong to the lost Sheparden resident. It suggests that the missing person is in one of Mt. Canalta's caves.|1|False|False|IT_RANK_NONE|False
Sheparden Garb|Sheparden Garb|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Rockin' Rudy|Rockin' Rudy|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Cultured Look|Cultured look|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Smooth Sailing|Smooth Sailing|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Velvety Fur|Velvety Fur|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Aristocratic Air|Aristocratic Air|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Regal Aspect|Regal Aspect|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Rudy's Arkbelt|Rudy's Arkbelt|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Scintillating Armor|Scintillating Armor|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Relaxed-acabra|Relaxed-acabra|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Shogun Rudy|Shogun Rudy|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Rudyzeno|Rudyzeno|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Catcom Works|Catcom Works|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Oinky Chic|Oinky Chic|IT_MC_VALUABLES|IT_SC_FASHION IT_SC_NONE IT_SC_NONE|Fashionable garments for Rudy to wear. Go to the Chest at a base to change Rudy's outfit.|1|False|False|IT_RANK_NONE|False
Active Skill Enhanced|Active Skill Enhanced|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
New Weapon: Hammer|New Weapon: Hammer|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
New Weapon: Hunting Horn|New Weapon: Hunting Horn|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
New Weapon: Bow|New Weapon: Bow|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
New Weapon: Long Sword|New Weapon: Long Sword|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
New Weapon: Hammer|New Weapon: Hammer|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Angie Developed|Angie Developed|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Kagachi Developed|Kagachi Developed|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Legia Developed|Legia Developed|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Gravy Developed|Gravy Developed|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Chirpy Developed|Chirpy Developed|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Dee Joined|Dee Joined|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Gnocchi Joined|Gnocchi Joined|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Sereg Joined|Sereg Joined|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Golma Joined|Golma Joined|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Plessie Joined|Plessie Joined|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Poogie Hunter Acquired|Poogie Hunter Acquired|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE|Proof of one's deep affection for Poogies. Grants a subtle inkling whenever a Poogie is near.|1|False|False|IT_RANK_NONE|False
Key to Combos Acquired|Key to Combos Acquired|IT_MC_NULL|IT_SC_NONE IT_SC_NONE IT_SC_NONE|A method of combining items taught by Gaul. Grants a chance to obtain extra items when combining.|1|False|False|IT_RANK_NONE|False
Malzeno Bob|Malzeno Bob|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Hellfire Tail|Hellfire Tail|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Espinas Spikes|Espinas Spikes|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Garangolm Nest|Garangolm Nest|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Octolocks Princess|Octolocks Princess|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Goss Hairagy|Goss Hairagy|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Arkveld Mane|Arkveld Mane|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Lunagaron Fade|Lunagaron Fade|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Mizutsune Braid|Mizutsune Braid|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Kamura Garb|Kamura Garb|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Hakum Rider Outfit|Hakum Rider Outfit|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Mahana Rider Outfit|Mahana Rider Outfit|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Skyscale Ratha Armor|Skyscale Ratha Armor|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Skyscale Ratha V Armor|Skyscale Ratha V Armor|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Skyscale Queen|Skyscale Queen|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Wind Wyvern's Friend|Wind Wyvern's Friend|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Royal Flair|Royal Flair|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Protective Wings|Protective Wings|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Armored Beauty|Armored Beauty|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Eager Explorer|Eager Explorer|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Sky Blue Coat|Sky Blue Coat|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Foreign Dancer|Foreign Dancer|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Fur-tive Five Leader|Fur-tive Five Leader|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Attendant's Attire|Attendant's Attire|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Summertime Ogden|Summertime Ogden|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Canyne Ward|Canyne Ward|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Crystalline Ornament|Crystalline Ornament|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Square-Framed Glasses|Square-Framed Glasses|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Pearl Earrings|Pearl Earrings|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Pom-Pom Earrings|Pom-Pom Earrings|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Royal Monocle|Royal Monocle|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Gold Circlet|Gold Circlet|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Fang Talisman|Fang Talisman|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Elegant Earring|Elegant Earring|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Protective Band|Protective Band|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
Ornament of Bonds|Ornament of Bonds|IT_MC_HIDE|IT_SC_FASHION IT_SC_NONE IT_SC_NONE||1|False|False|IT_RANK_NONE|False
